queueId,teamColor,matchId,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
5V5 RANKED SOLO GAMES,Red,3927462189,5,0,0,5969,9,235,Senna,0,5,1116.0,1319,1116,5158,5,1,0,0,False,False,False,False,False,True,6150,5875,UTILITY,0,1.0,Kraken Slayer,Refillable Potion,Black Mist Scythe,Control Ward,Berserker's Greaves,Rageknife,Oracle Lens,17,0,2,BOTTOM,293,0,1,574,0,0,2927,0,0,0.0,0,0,10,0,32646,10180,7247,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,44,25,15,4,3,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,268,From Iron,False,200,UTILITY,26,1212,34587,11018,607,10646,6417,3029,24,113,116,6,0,1941,838,472,0,6.0,0,28,3,5,15,False
5V5 RANKED SOLO GAMES,Red,3927346919,10,0,0,10327,13,111,Nautilus,0,12,487.0,738,487,14240,4,9,0,0,True,False,False,False,False,False,7115,6475,UTILITY,0,2.0,Plated Steelcaps,Locket of the Iron Solari,Bulwark of the Mountain,,Kindlegem,Glacial Buckler,Oracle Lens,26,0,1,BOTTOM,0,0,1,1096,9882,3923,3068,2,0,1.0,0,0,10,0,5165,681,6704,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,54,30,27,11,9,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,268,From Iron,False,200,UTILITY,35,1940,20605,5124,543,11593,879,396,25,235,97,5,0,5557,520,1820,0,10.0,0,76,10,5,40,False
5V5 RANKED SOLO GAMES,Red,3927028042,23,0,0,12463,14,89,Leona,0,13,438.0,1387,438,25987,2,7,0,0,True,False,False,False,False,False,9501,8775,UTILITY,0,1.0,Mercury's Treads,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Abyssal Mask,Bramble Vest,Oracle Lens,33,1,3,BOTTOM,0,3,1,869,8075,3186,6097,0,0,0.0,0,0,10,0,6593,1847,10116,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,48,35,25,10,11,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,268,From Iron,False,200,UTILITY,35,1966,20458,5431,888,17543,3966,406,42,56,72,5,0,5789,396,1329,0,7.0,0,100,10,16,38,True
5V5 RANKED SOLO GAMES,Blue,3927064248,18,0,0,7212,10,111,Nautilus,0,9,138.0,138,138,12752,2,5,0,0,True,False,False,False,False,True,6641,6425,UTILITY,0,0.0,Plated Steelcaps,Locket of the Iron Solari,Bulwark of the Mountain,Control Ward,Giant's Belt,Negatron Cloak,Oracle Lens,21,0,2,NONE,0,0,1,398,8736,3595,2446,0,0,0.0,0,0,5,0,7307,2145,6909,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,45,23,18,4,10,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,268,From Iron,False,100,UTILITY,46,1159,22190,6265,126,9774,1332,677,29,195,41,5,0,6146,524,418,0,1.0,0,45,7,4,21,True
5V5 RANKED SOLO GAMES,Red,3927019948,7,0,0,6413,10,111,Nautilus,0,11,0.0,0,0,28668,7,7,0,0,False,False,False,False,False,False,6183,6025,UTILITY,0,1.0,Mercury's Treads,Locket of the Iron Solari,Bulwark of the Mountain,Control Ward,Kindlegem,Cloth Armor,Oracle Lens,24,0,1,BOTTOM,0,0,1,696,9689,4285,5090,0,0,1.0,0,0,10,0,5820,1210,13664,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,52,36,31,7,16,,6,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,268,From Iron,False,200,UTILITY,39,1684,21648,6455,565,20225,638,426,35,222,209,5,0,6138,960,1470,0,7.0,0,57,9,8,33,False
5V5 RANKED SOLO GAMES,Red,3927003126,10,0,0,8005,11,111,Nautilus,0,13,0.0,0,0,23246,6,8,0,0,True,False,False,False,False,True,7098,6500,UTILITY,0,1.0,Mobility Boots,Locket of the Iron Solari,Bulwark of the Mountain,Control Ward,Bramble Vest,Giant's Belt,Oracle Lens,28,1,3,BOTTOM,1,3,1,439,9637,3931,5268,0,0,0.0,0,0,10,0,5642,1505,11828,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,53,42,26,6,12,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,268,From Iron,False,200,UTILITY,42,1591,22256,6014,461,17637,1282,640,33,241,142,5,0,6976,578,541,0,8.0,0,59,10,8,29,False
5V5 RANKED SOLO GAMES,Red,3926918940,3,0,0,4224,8,89,Leona,0,6,0.0,0,0,8129,6,4,0,0,False,False,False,False,False,True,4148,3150,UTILITY,0,0.0,Plated Steelcaps,Refillable Potion,Runesteel Spaulders,,Kindlegem,Cloth Armor,Oracle Lens,15,1,2,NONE,0,2,1,341,2710,835,2568,0,0,0.0,0,0,10,0,3299,1269,5596,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,29,15,12,2,8,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,268,From Iron,False,200,UTILITY,27,965,10228,2426,0,8343,76,106,18,37,67,4,0,4219,322,178,0,3.0,0,20,4,4,7,False
5V5 RANKED SOLO GAMES,Blue,3926913287,9,0,0,10111,13,143,Zyra,0,13,0.0,3370,0,7464,11,8,1,0,False,False,False,False,False,True,9081,8300,UTILITY,0,1.0,Liandry's Anguish,Morellonomicon,Shard of True Ice,Control Ward,Sorcerer's Shoes,,Oracle Lens,27,1,3,BOTTOM,0,2,2,371,57982,22812,6769,4,0,0.0,0,0,5,0,3751,1149,12127,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,77,81,42,11,4,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,100,UTILITY,58,1935,62071,24299,0,19301,2020,0,39,241,261,1,0,338,338,404,0,7.0,0,95,10,10,58,False
5V5 RANKED SOLO GAMES,Red,3926827932,19,0,0,10591,13,43,Karma,0,12,1226.0,3760,1226,9046,5,9,0,0,False,False,True,False,False,False,8770,7950,UTILITY,0,0.0,Mikael's Blessing,Shurelya's Battlesong,Shard of True Ice,Control Ward,Ionian Boots of Lucidity,Forbidden Idol,Oracle Lens,28,0,1,BOTTOM,0,0,1,927,24618,8103,4279,4,0,0.0,0,0,10,0,5839,638,10593,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,80,15,150,32,5,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,18,1833,33287,9451,7004,15088,1122,170,27,197,165,2,0,2829,709,215,0,2.0,0,78,10,10,34,True
5V5 RANKED SOLO GAMES,Blue,3926800973,2,0,0,6865,10,111,Nautilus,0,9,0.0,0,0,12656,4,5,0,0,False,False,False,False,False,False,5118,5025,UTILITY,0,1.0,Mercury's Treads,Locket of the Iron Solari,Bulwark of the Mountain,Control Ward,Ruby Crystal,,Oracle Lens,22,0,0,BOTTOM,0,0,0,1114,7878,3609,1684,0,0,1.0,0,0,5,0,3785,868,9125,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SOLO,0,58,23,15,6,12,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,100,UTILITY,28,1577,18541,5027,0,11374,482,270,35,130,127,4,0,6877,550,564,0,9.0,0,58,7,9,31,False
5V5 RANKED SOLO GAMES,Red,3926719678,18,0,0,11613,14,117,Lulu,0,16,1404.0,2128,1404,11109,5,10,0,0,False,False,False,False,False,False,9427,8200,UTILITY,1,0.0,Shurelya's Battlesong,Ionian Boots of Lucidity,Bulwark of the Mountain,Control Ward,Forbidden Idol,Chemtech Putrifier,Oracle Lens,31,2,7,BOTTOM,0,4,1,395,9896,2953,4915,0,0,0.0,0,0,10,0,6670,1811,9463,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,49,87,87,9,3,,7,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,43,1658,21112,5614,6117,15081,2349,1204,42,263,104,5,0,4546,850,702,1,4.0,0,59,12,10,31,True
5V5 RANKED SOLO GAMES,Blue,3926692880,9,0,0,7416,11,89,Leona,0,10,100.0,100,100,11315,4,6,0,0,True,False,False,False,False,False,5978,5800,UTILITY,0,1.0,Mercury's Treads,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Kindlegem,Cloth Armor,Oracle Lens,23,0,1,BOTTOM,0,0,1,762,4023,2186,3418,0,0,1.0,0,0,5,0,4646,1011,4846,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,31,13,17,7,8,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,100,UTILITY,33,1508,16097,3787,702,8560,194,240,30,57,119,4,0,7427,590,295,0,8.0,0,60,8,6,29,False
5V5 RANKED SOLO GAMES,Red,3926599491,2,0,0,4335,8,111,Nautilus,0,6,0.0,0,0,8251,3,1,0,0,False,False,False,False,False,True,3837,3425,UTILITY,0,0.0,Plated Steelcaps,Cloth Armor,Targon's Buckler,Control Ward,Kindlegem,Null-Magic Mantle,Oracle Lens,17,0,2,NONE,0,0,1,413,8948,3560,2201,0,0,0.0,0,0,10,0,3366,484,4956,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,25,18,18,4,6,,2,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,26,914,17370,4281,0,7301,99,127,26,153,62,4,0,5056,236,144,0,3.0,0,25,3,5,11,False
5V5 RANKED SOLO GAMES,Red,3926590394,5,0,0,11626,14,25,Morgana,0,7,0.0,14283,0,13985,7,5,1,1,False,False,False,False,False,True,11068,9325,JUNGLE,0,2.0,Liandry's Anguish,Refillable Potion,Sorcerer's Shoes,Control Ward,Oblivion Orb,Demonic Embrace,Oracle Lens,23,2,5,JUNGLE,0,2,2,376,130011,9395,8620,145,0,0.0,0,0,10,0,16592,773,18341,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,NONE,0,71,111,11,6,2,,9,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,JUNGLE,27,1674,158827,10724,496,27639,12276,0,31,196,146,1,0,12222,556,677,0,9.0,0,39,7,11,8,False
5V5 RANKED SOLO GAMES,Red,3926495341,1,0,0,5477,9,154,Zac,0,3,0.0,3690,0,7022,3,3,0,0,True,False,False,False,False,True,4552,3825,JUNGLE,0,0.0,Frostfire Gauntlet,Refillable Potion,,,Boots,,Oracle Lens,12,0,0,NONE,0,0,0,268,49600,1539,3896,76,0,0.0,0,0,9,0,14468,239,8470,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,27,97,30,1,2,,6,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,JUNGLE,9,917,67909,2124,0,13841,12905,57,10,387,47,3,0,3841,345,1475,0,4.0,0,16,3,3,4,False
5V5 RANKED SOLO GAMES,Red,3925833444,15,0,1,10643,13,111,Nautilus,0,7,1066.0,2134,1066,17018,6,3,0,0,False,False,False,False,False,False,7145,6325,UTILITY,0,0.0,Giant's Belt,Locket of the Iron Solari,Bulwark of the Mountain,Control Ward,Mercury's Treads,Bramble Vest,Oracle Lens,19,0,1,BOTTOM,1,0,1,355,11222,3636,3333,0,0,0.0,0,0,10,0,6712,1589,8791,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,50,27,30,6,5,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,33,1516,25183,5608,564,12283,375,463,33,204,122,4,0,7248,382,157,0,4.0,0,59,5,6,25,True
5V5 RANKED SOLO GAMES,Red,3925754533,7,0,0,9759,12,875,Sett,0,7,306.0,306,306,15314,8,3,0,0,False,False,False,False,False,False,8352,6525,UTILITY,0,2.0,Refillable Potion,Stridebreaker,Pauldrons of Whiterock,Control Ward,Plated Steelcaps,Phage,Oracle Lens,18,0,4,BOTTOM,0,0,1,372,0,0,8528,6,0,1.0,0,0,10,0,22702,7459,10421,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,29,12,21,6,10,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,22,1504,32467,10983,0,19600,1336,0,43,72,185,1,0,9764,3524,651,0,9.0,0,75,5,10,38,False
5V5 RANKED SOLO GAMES,Red,3925718188,10,0,1,6593,10,89,Leona,0,11,241.0,947,241,7914,1,7,0,0,True,False,False,False,False,True,6286,5975,UTILITY,0,0.0,Plated Steelcaps,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Giant's Belt,Cloth Armor,Oracle Lens,26,0,1,BOTTOM,0,0,1,191,2807,1651,2288,0,0,0.0,0,0,10,0,4470,1271,4506,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,26,13,14,7,13,,2,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,25,1318,15316,3117,0,7486,439,308,34,35,8,5,0,8037,194,692,0,2.0,0,53,9,11,26,True
5V5 RANKED SOLO GAMES,Red,3925740570,8,0,0,7981,11,412,Thresh,0,11,0.0,0,0,10011,2,5,0,0,False,False,False,False,False,False,5606,5175,UTILITY,0,2.0,Shurelya's Battlesong,Refillable Potion,Pauldrons of Whiterock,Control Ward,Mercury's Treads,Cloth Armor,Oracle Lens,24,0,0,BOTTOM,0,0,0,560,7163,2537,4531,0,0,1.0,0,0,10,0,4076,555,6965,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SOLO,0,17,24,17,6,3,,1,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,13,1511,14951,3162,2567,12769,1957,0,31,61,27,1,0,3712,70,1273,0,9.0,0,58,7,8,32,False
5V5 RANKED SOLO GAMES,Red,3925644230,4,0,0,5296,9,89,Leona,0,11,85.0,85,85,8079,4,7,0,0,False,False,False,False,False,True,5497,5175,UTILITY,0,1.0,Mercury's Treads,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Ruby Crystal,,Oracle Lens,23,0,1,BOTTOM,0,0,1,424,3361,1843,3503,0,0,0.0,0,0,10,0,4980,1306,4099,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,28,13,12,6,11,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,26,1471,13247,3445,199,8258,172,204,24,45,86,3,0,4906,296,656,0,7.0,0,59,9,7,26,False
5V5 RANKED SOLO GAMES,Red,3925311173,9,0,1,5408,9,875,Sett,0,4,1287.0,1287,1287,4396,2,2,0,0,False,False,False,False,False,True,5227,3800,UTILITY,0,0.0,Refillable Potion,Ironspike Whip,Runesteel Spaulders,Kindlegem,Plated Steelcaps,,Oracle Lens,13,1,3,NONE,0,2,1,454,0,0,2640,0,0,0.0,0,0,10,0,14991,5166,3852,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,21,7,19,2,12,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,267,From Iron,False,200,UTILITY,17,971,22429,6707,0,6666,462,0,28,60,30,1,0,7438,1541,173,0,0.0,0,35,2,8,15,True
5V5 RANKED SOLO GAMES,Red,3924453830,4,0,0,5344,9,44,Taric,0,10,333.0,1153,333,7468,4,8,0,0,False,False,False,False,False,True,5246,4850,UTILITY,0,0.0,Shurelya's Battlesong,Refillable Potion,Pauldrons of Whiterock,,Plated Steelcaps,,Oracle Lens,21,0,1,BOTTOM,0,0,1,501,3966,1211,4088,0,0,0.0,0,0,10,0,6916,892,4597,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,24,26,19,4,2,,2,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,200,UTILITY,13,1414,15723,2424,1020,8928,2432,1274,30,32,41,4,0,4841,320,242,0,3.0,0,48,8,6,26,False
5V5 RANKED SOLO GAMES,Blue,3924398458,17,0,0,9464,12,89,Leona,0,11,442.0,596,442,15399,4,8,0,0,False,True,False,False,False,True,8651,7925,UTILITY,0,0.0,Knight's Vow,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Mobility Boots,Bramble Vest,Oracle Lens,25,0,3,BOTTOM,0,0,1,547,7149,4551,8923,0,0,0.0,0,0,5,0,5763,2513,7034,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,37,26,31,13,15,,6,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,100,UTILITY,44,1795,19624,7687,690,16773,813,469,31,80,112,5,0,6710,622,815,1,2.0,0,74,9,9,30,True
5V5 RANKED SOLO GAMES,Red,3924349455,14,0,0,11524,14,89,Leona,0,16,0.0,971,0,19199,4,13,0,0,False,False,False,False,False,True,7942,7000,UTILITY,0,0.0,Mobility Boots,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Giant's Belt,Negatron Cloak,Oracle Lens,31,0,0,BOTTOM,0,0,0,557,6820,3337,4822,0,0,0.0,0,0,10,0,5428,1924,10660,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,46,27,22,9,20,,6,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,200,UTILITY,31,1977,21179,5962,1350,15704,2829,1224,33,71,94,5,0,8930,700,222,0,7.0,0,85,14,10,49,True
5V5 RANKED SOLO GAMES,Blue,3924291314,4,0,0,6357,10,89,Leona,0,6,0.0,717,0,14046,4,1,0,0,False,True,False,False,False,True,5730,5225,UTILITY,0,0.0,Refillable Potion,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Boots of Swiftness,Giant's Belt,Oracle Lens,18,1,3,BOTTOM,0,2,1,548,3885,2179,5445,0,0,0.0,0,0,5,0,7399,2035,8225,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,31,21,17,6,11,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,100,UTILITY,28,1380,19925,4682,295,14908,430,506,35,53,92,4,0,8640,467,1238,0,5.0,0,43,3,5,14,False
5V5 RANKED SOLO GAMES,Blue,3921929380,20,0,0,10167,13,412,Thresh,0,10,1299.0,2034,1299,11032,7,5,0,0,False,False,False,False,False,False,7407,6505,UTILITY,0,0.0,Shurelya's Battlesong,Kindlegem,Pauldrons of Whiterock,Control Ward,Mobility Boots,Warden's Mail,Oracle Lens,25,0,0,BOTTOM,0,0,0,363,7900,3207,7294,0,0,0.0,0,0,5,0,6254,859,9506,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SOLO,0,28,32,17,4,3,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,100,UTILITY,20,1540,18468,4497,3500,17755,1975,0,32,58,144,1,0,4313,430,954,0,3.0,0,68,6,7,29,True
5V5 RANKED SOLO GAMES,Red,3921916135,10,0,1,7344,11,44,Taric,0,12,985.0,985,985,7308,2,6,0,0,False,False,False,False,False,False,6161,5000,UTILITY,0,0.0,Shurelya's Battlesong,Refillable Potion,Pauldrons of Whiterock,Control Ward,Ionian Boots of Lucidity,Cloth Armor,Oracle Lens,24,0,2,BOTTOM,0,0,1,354,8531,2326,4694,0,0,0.0,0,0,10,0,7224,980,5941,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SOLO,0,51,32,23,4,3,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,200,UTILITY,17,1209,21571,3609,2687,10760,8857,5371,35,39,26,7,0,5815,302,124,1,0.0,0,42,8,5,22,True
5V5 RANKED SOLO GAMES,Red,3921901554,26,0,0,10056,13,201,Braum,0,12,572.0,1364,572,15799,5,8,0,0,False,True,False,False,False,False,8152,7300,UTILITY,0,0.0,Knight's Vow,Locket of the Iron Solari,Pauldrons of Whiterock,Control Ward,Mercury's Treads,,Oracle Lens,27,1,3,BOTTOM,0,2,1,370,8398,5681,5562,0,0,0.0,0,0,10,0,6647,1246,7429,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,61,27,26,7,5,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,200,UTILITY,37,1687,21874,7268,3097,16763,2828,1179,29,173,103,5,0,6828,340,3771,1,5.0,0,70,10,5,35,True
5V5 RANKED SOLO GAMES,Red,3921836640,7,0,0,8239,11,875,Sett,0,10,1289.0,1289,1289,21763,9,6,0,0,False,False,True,False,False,True,7195,6750,UTILITY,0,1.0,Refillable Potion,Stridebreaker,Pauldrons of Whiterock,Control Ward,Plated Steelcaps,Phage,Oracle Lens,22,0,2,BOTTOM,0,0,1,527,0,0,7799,8,0,0.0,0,0,10,0,21970,5606,13328,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SOLO,0,28,16,15,6,17,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,200,UTILITY,16,1636,32579,7444,0,22247,1154,0,41,64,209,1,0,10608,1838,1119,0,8.0,0,81,8,13,41,False
5V5 RANKED SOLO GAMES,Red,3921809359,8,0,0,7510,11,43,Karma,0,8,826.0,826,826,7495,6,6,0,0,False,False,False,False,False,False,6839,6910,UTILITY,0,2.0,Imperial Mandate,Chemtech Putrifier,Shard of True Ice,,Ionian Boots of Lucidity,,Oracle Lens,22,0,1,BOTTOM,0,0,1,619,30335,14605,4847,0,0,1.0,0,0,10,0,6165,1578,6463,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,97,14,90,29,5,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,266,From Iron,False,200,UTILITY,30,1538,36941,16623,3946,12162,172,0,30,230,180,1,0,440,440,852,1,10.0,0,74,6,11,32,False
