queueId,teamColor,matchId,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
5V5 RANKED SOLO GAMES,Blue,3933041653,6,0,0,5954,9,875,Sett,0,8,0,0,0,17217,8,5,0,0,False,False,False,False,False,True,6460,5300,UTILITY,0,0,Turbo Chemtank,Mercury's Treads,Runesteel Spaulders,Control Ward,Cloth Armor,,Oracle Lens,22,0,3,BOTTOM,0,0,1,267,1035,403,4918,0,0,0,0,0,5,0,13867,4778,10747,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,24,9,14,5,10,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,271,From Iron,False,100,UTILITY,25,1349,22521,8202,0,17258,643,0,36,62,161,1,0,7618,3021,1591,0,5,0,50,6,6,22,False
5V5 RANKED SOLO GAMES,Red,3933013925,15,1,0,12027,14,43,Karma,0,16,1371,2865,1371,6985,3,10,0,0,False,False,False,False,False,False,9595,9810,UTILITY,1,0,Shurelya's Battlesong,Chemtech Putrifier,Shard of True Ice,Vigilant Wardstone,Ionian Boots of Lucidity,,Oracle Lens,32,0,1,BOTTOM,0,0,1,545,33864,8051,8597,12,0,0,0,0,10,0,6406,520,2879,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,95,8,198,40,4,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,271,From Iron,False,200,UTILITY,13,2010,40601,8902,9359,12333,1728,0,30,217,78,1,0,330,330,857,1,3,0,110,12,19,39,True
5V5 RANKED SOLO GAMES,Blue,3932898797,0,0,0,4510,8,235,Senna,0,4,78,78,78,4553,3,2,0,0,False,False,False,False,False,True,4224,4100,UTILITY,0,0,Divine Sunderer,Refillable Potion,Black Mist Scythe,,,Slightly Magical Footwear,Oracle Lens,13,0,0,NONE,172,0,0,490,0,0,5482,0,0,0,0,0,5,0,23419,6031,5443,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,46,15,10,2,2,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,271,From Iron,False,100,UTILITY,17,1097,23419,6031,393,11431,5753,2296,16,89,69,3,0,0,0,506,0,6,0,23,2,3,13,False
5V5 RANKED SOLO GAMES,Red,3932868439,13,0,0,10041,13,412,Thresh,0,11,333,2627,333,15216,7,7,0,0,True,False,False,False,False,False,7719,7725,UTILITY,0,1,Shurelya's Battlesong,Zeke's Convergence,Pauldrons of Whiterock,Control Ward,Mercury's Treads,Ruby Crystal,Oracle Lens,26,0,1,BOTTOM,0,0,1,436,11639,7127,11220,0,0,1,0,0,10,0,4968,1134,9204,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,34,42,30,11,4,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,271,From Iron,False,200,UTILITY,42,2030,21636,8261,3898,21529,1634,0,41,127,228,1,0,5027,0,1105,0,7,0,72,9,5,34,False
5V5 RANKED SOLO GAMES,Red,3932733917,12,0,0,10178,13,526,Rell,0,17,57,57,57,22271,5,14,0,0,False,True,False,False,False,False,8111,7925,UTILITY,0,0,Mercury's Treads,Locket of the Iron Solari,Bulwark of the Mountain,Thornmail,Control Ward,,Oracle Lens,31,0,4,BOTTOM,2,0,1,798,9657,5001,3758,0,0,0,0,0,10,0,3561,748,8195,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,47,32,33,8,8,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,23,1864,18420,6234,977,12796,682,368,38,44,143,4,0,5201,484,843,0,5,0,89,15,12,48,True
5V5 RANKED SOLO GAMES,Red,3931769595,16,0,0,7858,11,43,Karma,0,12,1949,3803,1949,7239,3,4,2,0,False,False,True,False,False,False,8214,8225,UTILITY,0,0,Shurelya's Battlesong,Ardent Censer,Shard of True Ice,Watchful Wardstone,Mercury's Treads,,Oracle Lens,24,1,5,BOTTOM,0,5,2,580,23584,9270,4814,0,0,0,0,0,10,0,5324,1490,4499,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,66,21,98,26,4,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,25,1335,29906,10760,2925,10082,1131,0,29,194,81,1,0,997,0,768,0,1,0,65,7,12,20,True
5V5 RANKED SOLO GAMES,Red,3931705872,21,0,0,11925,14,412,Thresh,0,11,2056,2933,2056,14790,2,8,1,0,False,False,True,False,False,True,11113,9580,UTILITY,0,0,Shurelya's Battlesong,Randuin's Omen,Pauldrons of Whiterock,Vigilant Wardstone,Mercury's Treads,Glacial Buckler,Oracle Lens,27,1,8,BOTTOM,0,8,2,1212,12009,4941,6015,2,0,0,0,0,10,0,8081,1640,4430,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,33,44,30,6,4,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,25,1748,26759,7335,5461,12240,1514,0,41,106,53,1,0,6668,754,1794,0,1,0,77,8,10,32,True
5V5 RANKED SOLO GAMES,Red,3931669551,2,0,0,5594,9,43,Karma,0,8,0,344,0,7952,9,4,0,0,False,False,False,False,False,False,5085,4525,UTILITY,0,2,Shurelya's Battlesong,Refillable Potion,Shard of True Ice,Control Ward,,Ionian Boots of Lucidity,Oracle Lens,19,0,0,BOTTOM,0,0,0,227,15937,6424,6489,4,0,1,0,0,10,0,4856,944,7474,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,65,14,83,22,4,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,19,1386,21532,8106,2482,15302,791,0,11,165,188,1,0,738,738,1337,0,9,0,45,5,4,17,False
5V5 RANKED SOLO GAMES,Red,3931693154,11,0,0,9272,12,111,Nautilus,0,12,561,561,561,22413,2,10,0,0,False,False,True,False,False,True,6840,5150,UTILITY,0,0,Mercury's Treads,Locket of the Iron Solari,Bulwark of the Mountain,,Cloth Armor,,Oracle Lens,23,0,1,BOTTOM,0,0,1,833,11273,4262,5693,0,0,0,0,0,10,0,5453,1110,5960,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,57,37,29,6,8,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,49,1531,24244,6014,231,12672,3858,0,30,237,49,1,0,7517,640,1018,1,0,0,65,10,4,30,True
5V5 RANKED SOLO GAMES,Red,3931577249,8,0,0,7055,10,223,TahmKench,0,6,313,313,313,29772,8,1,0,0,False,False,False,False,False,False,6302,5575,BOTTOM,0,1,Turbo Chemtank,Refillable Potion,Doran's Ring,Control Ward,Winged Moonplate,Mercury's Treads,Stealth Ward,21,0,0,BOTTOM,0,0,0,666,24773,4931,12029,4,0,1,0,0,10,0,11228,260,9434,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,CARRY,0,71,10,14,2,3,,2,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,BOTTOM,17,1403,36001,5192,1100,22936,2271,0,108,147,193,1,0,0,0,1471,0,8,0,17,3,4,8,False
5V5 RANKED SOLO GAMES,Red,3930745279,32,0,0,13133,15,111,Nautilus,0,17,96,96,96,43728,6,12,0,0,True,False,False,False,False,False,10591,9650,UTILITY,0,0,Boots of Swiftness,Locket of the Iron Solari,Bulwark of the Mountain,Vigilant Wardstone,Thornmail,Giant's Belt,Oracle Lens,34,0,3,BOTTOM,0,0,1,619,14474,9705,9784,0,0,0,0,0,10,0,8581,3225,14908,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,87,45,38,8,19,,8,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,94,2150,33957,13848,1204,25598,3254,0,33,309,125,1,0,10901,918,904,0,6,0,90,12,6,52,True
5V5 RANKED SOLO GAMES,Blue,3930771280,6,0,0,6696,10,111,Nautilus,0,6,29,2816,29,16811,4,2,0,0,False,False,False,False,False,False,5913,5550,UTILITY,0,1,Ruby Crystal,Locket of the Iron Solari,Bulwark of the Mountain,Control Ward,Boots of Swiftness,Bramble Vest,Oracle Lens,19,0,2,BOTTOM,0,0,1,605,9337,4149,6593,0,0,1,0,0,5,0,6245,1978,7817,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,55,32,26,7,13,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,100,UTILITY,40,1384,23896,6623,287,14938,0,0,30,204,53,0,0,8312,496,526,0,9,0,31,4,4,10,False
5V5 RANKED SOLO GAMES,Red,3930669043,10,0,1,5495,9,111,Nautilus,0,6,497,497,497,6063,1,2,0,0,False,False,False,False,False,True,5014,3600,UTILITY,0,0,Plated Steelcaps,Null-Magic Mantle,Targon's Buckler,Control Ward,Cloth Armor,Kindlegem,Oracle Lens,15,1,3,NONE,0,2,1,802,7671,2536,1220,0,0,0,0,0,10,0,3828,1372,3145,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,26,16,15,3,10,,3,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,24,915,15999,4282,0,4556,0,0,24,139,27,0,0,4499,374,190,0,0,0,24,4,4,11,True
5V5 RANKED SOLO GAMES,Red,3930702375,9,0,0,7175,10,497,Rakan,0,7,211,211,211,10484,7,4,0,0,False,False,False,False,False,False,5179,4875,UTILITY,0,2,Shurelya's Battlesong,Ionian Boots of Lucidity,Shard of True Ice,Control Ward,Ruby Crystal,,Oracle Lens,19,0,0,BOTTOM,0,0,0,437,4621,3692,10038,0,0,1,0,0,10,0,2379,384,3296,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,40,22,31,6,3,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,21,1462,7550,4626,1487,13939,3104,1548,13,40,108,5,0,550,550,605,0,10,0,50,5,8,23,False
5V5 RANKED SOLO GAMES,Red,3930597318,14,0,0,10642,13,143,Zyra,0,13,0,7389,0,6634,5,9,0,0,False,False,False,False,False,False,9043,8450,UTILITY,0,1,Sorcerer's Shoes,Blasting Wand,Shard of True Ice,Control Ward,Liandry's Anguish,Oblivion Orb,Oracle Lens,26,0,2,BOTTOM,0,0,1,567,44250,25200,8300,0,0,1,0,0,10,0,4936,917,7337,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,DUO,0,96,89,39,13,5,,5,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,UTILITY,42,2080,55393,26542,0,16619,2595,0,55,179,167,1,0,6206,425,981,0,8,0,77,10,10,44,False
5V5 RANKED SOLO GAMES,Red,3930600022,24,1,1,13151,15,223,TahmKench,0,10,2371,7780,2371,40450,6,6,0,0,False,False,True,False,False,False,11246,9800,BOTTOM,0,1,Doran's Ring,Mercury's Treads,Sunfire Aegis,Winged Moonplate,Spirit Visage,Chain Vest,Oracle Lens,30,1,4,BOTTOM,0,2,1,491,54608,10493,13739,8,0,0,0,0,10,0,15630,1900,16128,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,CARRY,0,120,17,14,5,5,,6,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,270,From Iron,False,200,BOTTOM,29,1866,75573,12393,1759,31321,5588,1541,135,246,171,5,0,5335,0,1453,0,7,0,35,7,4,13,True
5V5 RANKED SOLO GAMES,Red,3930512475,16,0,0,10301,13,43,Karma,0,14,2207,3087,2207,10457,5,9,0,0,False,False,False,False,False,False,8306,7900,UTILITY,0,3,Mikael's Blessing,Shurelya's Battlesong,Shard of True Ice,Control Ward,Ionian Boots of Lucidity,Faerie Charm,Oracle Lens,31,0,1,BOTTOM,0,0,1,667,27111,10450,7610,0,0,1,0,0,10,0,4462,1354,10893,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,84,24,156,34,3,,7,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,269,From Iron,False,200,UTILITY,30,1944,31623,11854,9381,18884,7298,1242,19,196,74,4,0,50,50,380,1,9,0,95,11,9,40,False
5V5 RANKED SOLO GAMES,Red,3930471519,23,0,0,14015,15,43,Karma,0,9,2333,6002,2333,12521,8,6,0,0,False,False,False,False,False,False,9843,8885,UTILITY,0,0,Shurelya's Battlesong,Chemtech Putrifier,Shard of True Ice,Control Ward,Plated Steelcaps,Forbidden Idol,Oracle Lens,25,0,1,BOTTOM,0,0,1,506,25034,9087,7554,0,0,0,0,0,10,0,7070,1674,15686,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,84,24,186,38,5,,7,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,269,From Iron,False,200,UTILITY,20,2106,34436,10762,9740,24275,5923,651,20,162,181,3,0,2331,0,1034,2,5,0,66,7,2,38,True
5V5 RANKED SOLO GAMES,Blue,3930376720,6,0,0,6306,10,43,Karma,0,6,84,275,84,6864,5,2,0,0,False,False,False,False,False,False,5415,5050,UTILITY,0,2,Shurelya's Battlesong,Ionian Boots of Lucidity,Shard of True Ice,Control Ward,Oblivion Orb,,Oracle Lens,18,0,1,BOTTOM,0,0,1,448,18470,4696,6119,0,0,1,0,0,5,0,4404,393,3879,4568,6zpHc103eNNhAt8xC6Ujhak476wF7TuTm4K4vrCU2Zuu9YfJo1teFVMGF-89uxRf0HZdF_jmjQplhg,0,,,SUPPORT,0,62,15,95,17,3,,4,,-wR2sAu8IN0jiLgjgGyDQsjpnyX5tSwTwZHcIE7L9aS1TbyQ,269,From Iron,False,100,UTILITY,14,1393,22874,5089,3329,10364,855,0,10,188,89,1,0,0,0,365,0,9,0,37,4,3,18,False
