queueId,teamColor,matchId,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
5V5 RANKED SOLO GAMES,Red,3921506674,7,0,0,11546,14,81,Ezreal,0,5,829,829,829,7592,8,2,1,0,False,True,False,False,False,False,9742,8975,BOTTOM,0,2,Doran's Blade,Muramana,Essence Reaver,Last Whisper,Ionian Boots of Lucidity,,Farsight Alteration,21,1,5,MIDDLE,427,2,2,401,16703,5196,7559,5,0,1,0,0,9,0,95897,15362,11261,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,DUO,0,240,28,39,11,4,,7,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,120,karasuno setter,False,200,BOTTOM,5,1610,113268,20778,0,20058,1792,0,163,53,227,1,0,668,220,1237,0,7,0,24,4,4,11,False
5V5 RANKED SOLO GAMES,Red,3920065358,6,0,0,6626,10,110,Varus,0,3,1790,2414,1790,3974,5,0,0,0,True,False,False,False,False,True,6849,6050,BOTTOM,0,0,Doran's Blade,Tear of the Goddess,Long Sword,Ionian Boots of Lucidity,Serpent's Fang,Caulfield's Warhammer,Farsight Alteration,16,1,2,BOTTOM,0,2,1,541,4861,1874,2035,4,0,0,0,0,10,0,61345,7814,6391,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,51,16,33,9,3,,5,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,120,karasuno setter,False,200,BOTTOM,13,1250,66332,9814,0,9572,2168,817,125,118,120,4,0,126,126,1145,1,4,0,8,0,1,7,False
5V5 RANKED SOLO GAMES,Red,3920051408,4,0,0,9349,12,110,Varus,0,2,2370,2370,2370,5503,5,1,0,0,False,False,False,False,False,False,9459,9225,BOTTOM,0,1,Prowler's Claw,Refillable Potion,Doran's Blade,Muramana,Last Whisper,Ionian Boots of Lucidity,Farsight Alteration,15,1,4,BOTTOM,0,2,1,768,5089,3328,2857,4,0,1,0,0,9,0,94828,16529,10103,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,65,16,42,8,4,,5,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,120,karasuno setter,False,200,BOTTOM,30,1470,108750,20020,0,13095,3919,805,156,303,142,2,0,8833,163,134,0,7,0,8,1,2,6,False
5V5 RANKED SOLO GAMES,Red,3919545686,5,0,2,10900,13,81,Ezreal,0,5,2884,10077,2884,4677,4,1,0,1,False,False,False,False,False,False,10652,10535,BOTTOM,0,0,Doran's Blade,Muramana,Essence Reaver,Ionian Boots of Lucidity,Caulfield's Warhammer,Last Whisper,Farsight Alteration,20,2,5,BOTTOM,400,2,1,447,11834,3601,2440,16,1,0,0,0,9,0,95314,7131,8182,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,205,28,36,11,3,,6,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,120,karasuno setter,False,200,BOTTOM,0,1365,111524,10758,0,11386,2975,1042,184,13,94,4,0,4375,26,764,0,1,0,22,2,4,8,True
5V5 RANKED SOLO GAMES,Blue,3919290227,8,0,1,16686,17,222,Jinx,0,7,8449,11029,8449,12797,6,3,1,0,False,False,False,True,False,False,16196,15475,BOTTOM,0,0,Stopwatch,Kraken Slayer,Runaan's Hurricane,Lord Dominik's Regards,Berserker's Greaves,Bloodthirster,Farsight Alteration,27,1,7,BOTTOM,529,4,2,561,1450,821,4995,19,0,0,0,0,4,0,222974,21421,15658,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,270,48,9,6,5,,6,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,120,karasuno setter,False,100,BOTTOM,21,1945,236658,24066,0,21966,8671,1098,293,106,166,3,0,12233,1823,1313,2,5,0,32,3,8,12,True
5V5 RANKED SOLO GAMES,Red,3918678038,13,1,3,19196,18,110,Varus,0,4,6218,41200,6218,13730,7,2,3,2,False,True,False,False,False,False,18950,17050,BOTTOM,0,0,Prowler's Claw,Edge of Night,Muramana,Serylda's Grudge,Ionian Boots of Lucidity,Serpent's Fang,Farsight Alteration,29,2,15,BOTTOM,0,9,2,838,16166,6235,8768,37,1,0,0,0,9,0,219059,30394,17758,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,132,28,79,16,6,,8,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,120,karasuno setter,False,200,BOTTOM,56,2314,239968,38409,0,27325,11183,1509,198,530,268,4,0,4742,1779,798,2,3,0,56,2,7,14,True
5V5 RANKED SOLO GAMES,Blue,3918633251,21,0,2,15847,16,235,Senna,0,5,1758,11780,1758,6074,2,1,1,0,False,False,False,False,False,False,13120,11375,UTILITY,1,0,Boots of Swiftness,Guardian Angel,Rageknife,Rapid Firecannon,Black Mist Scythe,Kraken Slayer,Farsight Alteration,23,3,12,BOTTOM,2119,8,3,820,2015,774,3826,5,0,0,0,0,5,0,72182,33126,8480,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,SOLO,0,70,49,37,8,4,,6,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,100,UTILITY,54,1763,87424,38503,3047,14809,15902,8732,24,214,77,5,1,13226,4603,2502,0,2,0,32,1,2,19,True
5V5 RANKED SOLO GAMES,Red,3918609967,1,0,0,7833,11,145,Kaisa,0,1,1276,2250,1276,6652,5,0,0,0,False,False,False,False,False,True,8068,6600,BOTTOM,0,0,Galeforce,Doran's Blade,Dagger,Long Sword,Berserker's Greaves,Long Sword,Farsight Alteration,18,0,2,BOTTOM,301,0,1,433,7168,2171,4010,4,0,0,0,0,9,0,62606,3657,9505,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,54,21,50,4,4,,3,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,200,BOTTOM,2,1428,73057,5932,0,13919,2231,411,153,51,77,3,0,3283,104,404,0,3,0,21,0,8,6,False
5V5 RANKED SOLO GAMES,Red,3918604091,12,0,0,11658,14,110,Varus,0,3,5335,10491,5335,6164,5,2,0,0,False,False,False,False,False,False,10403,9650,BOTTOM,0,0,Doran's Blade,Berserker's Greaves,Refillable Potion,Kraken Slayer,Phantom Dancer,Last Whisper,Farsight Alteration,17,2,6,BOTTOM,394,2,1,512,8001,2893,2536,16,0,0,0,0,9,0,98153,13103,9311,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,55,17,31,6,3,,4,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,200,BOTTOM,30,1448,115326,17316,0,12288,2272,0,159,246,96,1,0,9171,1319,440,2,3,0,19,2,6,9,True
5V5 RANKED SOLO GAMES,Red,3918272455,7,0,1,9384,12,145,Kaisa,0,3,0,488,0,6054,4,0,0,0,False,False,False,False,False,True,8265,8955,BOTTOM,0,0,Doran's Blade,Kraken Slayer,Phantom Dancer,Refillable Potion,Control Ward,Berserker's Greaves,Farsight Alteration,15,0,3,BOTTOM,373,0,1,394,4640,1464,132,2,0,0,0,0,9,0,70218,5209,9142,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,46,17,37,4,3,,3,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,200,BOTTOM,0,1269,76149,6789,0,10087,3214,294,163,0,74,3,0,1290,115,811,0,2,0,14,1,3,6,True
5V5 RANKED SOLO GAMES,Red,3918056033,6,0,1,12376,14,110,Varus,0,3,4061,10743,4061,7303,4,0,0,0,False,True,False,True,False,False,12242,11350,BOTTOM,0,0,Prowler's Claw,Zhonya's Hourglass,Doran's Blade,Muramana,Ionian Boots of Lucidity,Giant's Belt,Farsight Alteration,23,1,5,BOTTOM,0,3,1,697,9256,2788,3644,5,0,0,0,0,9,0,136357,17012,8246,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,89,16,57,9,4,,5,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,200,BOTTOM,26,1629,156594,19800,0,13329,4784,0,206,339,130,1,0,10980,0,1438,1,4,0,21,2,5,9,True
5V5 RANKED SOLO GAMES,Red,3917914468,18,0,4,14564,15,110,Varus,0,7,6852,24904,6852,8945,4,4,1,0,False,False,False,True,False,True,15509,14125,BOTTOM,0,0,Prowler's Claw,Guardian Angel,Muramana,Serylda's Grudge,,Ionian Boots of Lucidity,Farsight Alteration,25,3,14,BOTTOM,0,6,2,692,9898,3646,5879,12,0,0,0,0,9,0,175195,23572,12870,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,99,22,64,13,5,,6,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,200,BOTTOM,24,1783,191141,27385,0,19498,9691,1275,215,333,121,3,0,6047,165,747,3,2,0,32,5,8,12,True
5V5 RANKED SOLO GAMES,Blue,3917033266,2,0,0,5722,9,81,Ezreal,0,2,0,0,0,2241,4,1,0,0,False,False,False,False,False,True,5026,4875,BOTTOM,0,0,Doran's Blade,Essence Reaver,Tear of the Goddess,Ionian Boots of Lucidity,,,Farsight Alteration,14,0,2,NONE,236,0,1,323,4816,979,3036,0,0,0,0,0,4,0,32209,2927,4138,4653,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,SUPPORT,0,112,8,19,5,3,,3,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,100,BOTTOM,0,911,43040,3906,0,7243,635,213,92,0,97,2,0,6015,0,68,0,2,0,8,1,0,6,False
5V5 RANKED SOLO GAMES,Blue,3909433265,1,0,0,4350,8,110,Varus,0,2,0,2187,0,2705,5,1,0,0,False,False,False,False,False,True,3977,4225,BOTTOM,0,0,Doran's Blade,Serrated Dirk,Ionian Boots of Lucidity,Caulfield's Warhammer,,,Stealth Ward,11,0,0,NONE,0,0,0,226,1789,517,243,0,0,0,0,0,4,0,34599,4069,5662,4928,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,SUPPORT,0,32,7,14,2,2,,4,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,100,BOTTOM,3,930,38296,4586,0,6318,1352,281,89,116,66,2,0,1907,0,412,0,5,0,8,1,1,6,False
5V5 RANKED SOLO GAMES,Blue,3909353125,12,0,0,17878,17,222,Jinx,0,6,5951,24927,5951,20203,8,3,2,0,False,False,False,False,False,False,18887,17975,BOTTOM,2,2,Guardian Angel,Kraken Slayer,Runaan's Hurricane,Berserker's Greaves,Infinity Edge,Bloodthirster,Farsight Alteration,25,2,10,BOTTOM,868,5,2,499,3575,2047,14251,47,0,1,0,1,4,0,259037,28576,11699,4928,oDXdOvcRMyn_7coUvqOPUUTn1dBc6Bsz0KKPzKrZDwetrknBsmkXR8hUftKaBL2IwNMBkTDZVUvIVg,0,,,CARRY,0,261,53,15,5,5,,4,,RZq6JYVC_yr7tLIspsuj6jUuZERDI-j9kNUgyRJyb6T5AMo,119,karasuno setter,False,100,BOTTOM,23,2231,284352,34733,0,26881,7255,564,289,177,244,3,0,21739,4110,930,3,7,0,52,3,12,14,False
5V5 RANKED SOLO GAMES,Red,3944041285,16,0,3,13890,15,115,Ziggs,0,6,3777,8549,3777,4044,4,2,1,0,True,False,False,False,False,False,11169,9675,MIDDLE,0,0,Sorcerer's Shoes,Seraph's Embrace,,Luden's Tempest,Kindlegem,Doran's Ring,Farsight Alteration,20,1,6,MIDDLE,0,3,3,403,119318,23966,6596,12,0,0,0,0,8,0,9091,999,5535,931,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,168,80,44,9,1,,4,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,427,bradleyyy,False,200,MIDDLE,19,1574,129054,25329,0,12422,1092,0,170,212,123,1,1,645,364,290,0,2,0,15,3,2,8,True
5V5 RANKED SOLO GAMES,Blue,3943928034,4,0,6,11362,13,7,Leblanc,0,5,1596,2517,1596,4077,1,4,0,0,False,False,True,False,False,True,9917,9950,MIDDLE,0,0,Sorcerer's Shoes,Corrupting Potion,Stopwatch,Luden's Tempest,Fiendish Codex,Void Staff,Farsight Alteration,16,2,8,MIDDLE,0,6,1,724,60051,11566,1300,8,0,0,0,0,3,0,17343,1790,7334,931,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,CARRY,0,65,98,27,21,2,,4,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,427,bradleyyy,False,100,MIDDLE,19,1210,79595,14288,0,8938,2891,0,148,82,32,1,0,2200,932,303,1,1,0,17,5,2,10,True
5V5 RANKED SOLO GAMES,Red,3943395590,2,0,0,11435,13,84,Akali,0,2,0,606,0,13793,6,1,1,0,False,False,False,False,False,False,8834,8275,MIDDLE,0,1,Sorcerer's Shoes,Hextech Rocketbelt,Broken Stopwatch,Blighting Jewel,Seeker's Armguard,Dark Seal,Oracle Lens,17,1,6,TOP,0,2,2,677,73566,12871,4283,0,0,1,0,0,8,0,11064,895,16705,931,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,DUO,0,117,27,59,19,1,,3,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,427,bradleyyy,False,200,MIDDLE,0,1524,84630,13766,0,21559,1974,0,145,58,200,1,0,0,0,571,0,8,0,15,1,2,5,False
5V5 RANKED SOLO GAMES,Red,3943237709,2,0,7,11630,14,84,Akali,0,5,0,433,0,10948,0,2,1,0,False,False,False,False,False,True,8750,8100,MIDDLE,0,0,Sorcerer's Shoes,Riftmaker,Demonic Embrace,,,,Oracle Lens,21,1,7,MIDDLE,0,7,2,0,64892,18894,10671,0,0,0,0,0,8,0,13345,1716,10204,931,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,133,25,44,17,2,,3,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,427,bradleyyy,False,200,MIDDLE,5,1313,81060,22293,0,21054,5214,0,163,90,0,1,0,2822,1682,178,0,2,0,20,2,1,8,True
5V5 RANKED SOLO GAMES,Red,3943184075,6,0,0,10895,13,7,Leblanc,0,4,1664,1664,1664,3155,2,2,0,0,False,False,False,False,False,True,7854,6500,MIDDLE,0,0,Sorcerer's Shoes,Refillable Potion,Luden's Tempest,Doran's Ring,Dark Seal,Blasting Wand,Farsight Alteration,16,1,2,MIDDLE,0,2,1,613,61213,4716,3304,4,0,0,0,0,8,0,18683,2317,4723,931,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,60,88,27,9,2,,3,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,427,bradleyyy,False,200,MIDDLE,5,1231,80288,7426,0,8143,2333,0,172,27,44,1,0,392,392,116,0,1,0,12,2,2,8,True
5V5 RANKED SOLO GAMES,Blue,3943111759,4,0,3,8790,12,81,Ezreal,0,1,2120,2372,2120,3345,1,0,0,0,False,False,False,True,False,True,7670,6750,MIDDLE,0,0,Ionian Boots of Lucidity,Long Sword,Tear of the Goddess,Divine Sunderer,Doran's Blade,Caulfield's Warhammer,Farsight Alteration,14,1,3,NONE,0,3,1,192,4138,2747,3907,2,0,0,0,0,3,0,65136,8125,4858,931,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,DUO,0,147,32,22,6,2,,2,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,426,bradleyyy,False,100,MIDDLE,1,971,70342,11049,0,9377,1528,0,152,69,10,1,0,1068,176,611,1,0,0,7,0,0,5,True
5V5 RANKED SOLO GAMES,Red,3935778162,9,0,0,17313,17,887,Gwen,0,6,8929,17643,8929,28562,12,5,0,1,False,False,False,False,False,False,14148,13875,TOP,0,1,Ionian Boots of Lucidity,Riftmaker,Zhonya's Hourglass,Void Staff,,Nashor's Tooth,Farsight Alteration,25,0,5,TOP,0,0,1,372,99584,14444,22848,21,0,1,0,0,6,0,41258,2655,19932,931,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,104,24,153,33,4,,5,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,426,bradleyyy,False,200,TOP,10,2372,177338,21751,0,43858,10689,0,207,105,440,1,0,36495,4651,1077,3,8,0,51,5,4,15,False
5V5 RANKED SOLO GAMES,Blue,3935327737,7,0,0,11361,13,81,Ezreal,0,2,2699,9981,2699,8324,5,0,0,0,False,False,False,False,False,False,9180,8250,BOTTOM,0,0,Ionian Boots of Lucidity,Divine Sunderer,Doran's Blade,Muramana,Long Sword,Long Sword,Farsight Alteration,18,0,0,BOTTOM,0,0,0,606,13673,6196,6805,3,0,0,0,0,3,0,88241,10975,11710,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,CARRY,0,227,51,39,7,3,,4,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,426,bradleyyy,False,100,BOTTOM,0,1572,105435,17171,0,19909,5329,225,182,2,149,2,0,3520,0,1393,1,3,0,14,0,4,7,True
5V5 RANKED SOLO GAMES,Red,3935274310,5,0,0,10673,13,61,Orianna,0,4,0,589,0,7754,4,2,0,0,False,False,False,False,False,False,8204,7150,MIDDLE,0,2,Ionian Boots of Lucidity,Luden's Tempest,Needlessly Large Rod,Tear of the Goddess,Dark Seal,Doran's Ring,Farsight Alteration,18,0,3,MIDDLE,0,0,1,450,69542,10068,7723,10,0,1,0,0,8,0,11111,1046,5420,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,136,79,51,8,4,,3,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,426,bradleyyy,False,200,MIDDLE,19,1346,85338,11114,994,14081,171,0,149,254,118,1,0,4685,0,937,0,9,0,17,2,1,8,False
5V5 RANKED SOLO GAMES,Red,3933713451,5,0,0,10965,13,84,Akali,0,4,264,1258,264,15152,12,1,0,0,False,False,False,False,False,False,10694,10625,MIDDLE,0,1,Sorcerer's Shoes,Riftmaker,Zhonya's Hourglass,Morellonomicon,Doran's Ring,,Farsight Alteration,22,2,9,MIDDLE,0,2,1,254,62848,24378,15124,2,0,1,0,0,8,0,11828,1885,16435,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,119,30,60,23,3,,7,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,426,bradleyyy,False,200,MIDDLE,2,1635,82862,28745,0,33066,6220,0,111,48,337,1,0,8184,2482,1506,0,10,0,16,1,2,8,False
5V5 RANKED SOLO GAMES,Blue,3932979434,5,0,1,8363,11,887,Gwen,0,3,1016,1016,1016,8028,2,2,1,0,False,False,False,False,False,True,7520,6250,MIDDLE,0,0,Mercury's Treads,Dagger,Dagger,Doran's Shield,Doran's Ring,Riftmaker,Farsight Alteration,13,1,4,NONE,0,3,2,478,19725,5428,5543,4,0,0,0,0,3,0,17715,4020,5793,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SUPPORT,0,49,17,65,16,2,,1,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,426,bradleyyy,False,100,MIDDLE,3,1037,59221,13282,0,11985,2814,0,115,24,51,1,0,21781,3833,649,1,0,0,13,2,2,8,True
5V5 RANKED SOLO GAMES,Red,3932960684,4,0,0,11349,13,84,Akali,0,6,0,0,0,12899,7,4,0,0,False,False,False,False,False,False,9387,9050,MIDDLE,0,1,Sorcerer's Shoes,Ruby Crystal,Zhonya's Hourglass,Oblivion Orb,Riftmaker,Doran's Ring,Oracle Lens,24,3,8,MIDDLE,0,3,1,378,59250,12713,7372,0,0,1,0,0,8,0,12021,1395,15475,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,108,21,67,15,3,,3,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,425,bradleyyy,False,200,MIDDLE,1,1425,79781,14522,0,24043,4438,0,131,50,175,1,0,8509,414,1196,0,9,0,22,4,3,8,False
5V5 RANKED SOLO GAMES,Blue,3932933004,1,0,2,17282,17,517,Sylas,0,7,3217,4147,3217,28954,8,2,2,0,False,True,True,False,False,True,16243,15325,TOP,1,0,Ionian Boots of Lucidity,Everfrost,Zhonya's Hourglass,Rabadon's Deathcap,,Cosmic Drive,Farsight Alteration,30,4,13,TOP,0,3,2,768,137005,20329,7646,37,0,0,0,0,1,0,22025,3085,22487,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,83,78,153,62,5,,3,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,425,bradleyyy,False,100,TOP,31,1905,162266,24448,0,32992,7161,0,227,413,246,1,0,3234,1033,2859,0,2,0,22,3,5,10,True
5V5 RANKED SOLO GAMES,Blue,3932788443,6,0,4,15563,16,84,Akali,0,4,2431,4386,2431,14051,6,3,2,0,False,False,False,False,False,False,13428,9725,MIDDLE,1,0,Sorcerer's Shoes,Demonic Embrace,Fiendish Codex,Riftmaker,Doran's Shield,Broken Stopwatch,Oracle Lens,18,4,13,MIDDLE,0,4,3,605,103050,22775,14001,12,0,0,0,0,3,0,16826,1759,13756,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,152,29,63,23,3,,3,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,425,bradleyyy,False,100,MIDDLE,3,1732,122489,25569,0,29377,7139,0,190,108,214,1,1,2611,1033,1619,2,0,0,22,3,1,6,True
5V5 RANKED SOLO GAMES,Red,3932773777,3,0,0,8688,12,126,Jayce,0,4,27,4658,27,7341,6,1,0,1,False,False,False,False,False,True,6846,6850,MIDDLE,0,0,Ionian Boots of Lucidity,Eclipse,Caulfield's Warhammer,Doran's Blade,Long Sword,Tear of the Goddess,Farsight Alteration,20,1,3,MIDDLE,0,2,1,562,4804,1950,6844,4,0,0,0,0,8,0,51206,9087,5896,1637,qXJIRqTxXpobdsLsf5zn6R6hEf9sIgTEgfs3xhPk9TqK1qcJlTXHBXzamEfGlFCn5KyOpVEublxOOw,0,,,SOLO,0,62,41,49,75,3,,4,,R9xykxeRw-t2w-RCEeHuOgcNUvmITk7rm55_dhiyvQsX3pA,425,bradleyyy,False,200,MIDDLE,5,1244,57401,11573,0,13512,997,0,130,55,169,1,0,1391,536,771,0,3,0,11,2,2,7,False
